118;Binnenlandse Zaken en Koninkrijksrelaties;Expert Informatievoorziening schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;12,722;15,722;19,611;21,5;26,666;31,666;34,721;39,61;40,499;40,566;42,566;43,666;53,722
119;Binnenlandse Zaken en Koninkrijksrelaties;Expert Informatievoorziening schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,889;5,889;14,445;18,278;23,278;24,278;25,278;28,084;28,195;29,528;31,472;32,416;26,528
120;Binnenlandse Zaken en Koninkrijksrelaties;Expert Vastgoed en Infrastructuur S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,115;75,977;72,338;77,227;89,561;97,423;99,617;103,673;105,687;104,354;109,746;110,024;120,93
121;Binnenlandse Zaken en Koninkrijksrelaties;Expert Vastgoed en Infrastructuur S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114,209;121,699;124,476;131,42;133,67;147,374;153,072;154,016;157,068;162,792;164,556;170,042;173,223
122;Binnenlandse Zaken en Koninkrijksrelaties;Expert Vastgoed en Infrastructuur S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,806;31,806;35,695;39,584;40,484;49,528;48,528;50,639;49,639;58,278;58;57;56,5
123;Binnenlandse Zaken en Koninkrijksrelaties;Expert Vastgoed en Infrastructuur S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,8;5,8;5,8;5,8;5,578;5,481;6,481;6,481;7,481;6,703;6,703;6,703;5,903
124;Binnenlandse Zaken en Koninkrijksrelaties;Forensisch Therapeutisch Werker schaal07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1
125;Binnenlandse Zaken en Koninkrijksrelaties;Forensisch Therapeutisch Werker schaal08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
126;Binnenlandse Zaken en Koninkrijksrelaties;geen FGR;1677,498;1648,468;1635,527;1611,395;1595,309;1569,311;1551,221;1613,278;1568,551;1553,912;1603,041;1653,166;1668,218;1660,766;1721,479;1771,526;1770,309;1861,414;1946,374;1986,32;1920,542;1940,538;1936,781;1928,78;1995,537
127;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 05;7,501;6,501;6,501;6,501;5,834;5,834;4,945;4,945;5,834;5,834;6,723;6,723;4,945;4,945;4,945;4,945;3,945;3,945;7,001;7,001;8,001;7,945;6,945;7,945;6,945
128;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 06;63,778;63,361;63,75;62,362;64,376;62,625;62,625;63,113;67,24;65,08;69,732;69,69;70,829;67,168;70,89;72,201;68,835;76,598;79,753;82,476;87,188;87,576;88,743;90,548;98,021
129;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 07;50,718;51,162;51,649;53,649;46,594;45,261;45,428;51,651;48,268;52,157;53,824;52,163;52,44;54,773;58,177;62,898;61,231;62,09;59,89;60,001;61,19;60,382;65,304;67,249;62,027
130;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 08;23,66;25,34;25,395;26,366;25,866;24,966;25,938;24,938;23,305;24,305;23,305;24,749;27,027;25,138;25,388;22,223;25,445;26,417;28,084;28,084;33,334;35,279;32,668;32,723;30,834
131;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 09;5,861;5,861;5,861;5,861;5,778;6,889;6,889;6,889;6,889;6,889;6,889;5,889;4,222;3,222;3,222;2,111;2,111;1,111;1,111;1,111;1,111;1,111;1,056;1,056;2,056
132;Binnenlandse Zaken en Koninkrijksrelaties;Managementondersteuner schaal 10;4;4;4,75;4,75;4,75;4,75;4,75;4,75;3,75;3,75;3,75;4,75;6,111;5,111;4,75;4,75;4,75;4,75;4;4;4;3;5,111;5;5
133;Binnenlandse Zaken en Koninkrijksrelaties;Manager S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;74,251;77,362
134;Binnenlandse Zaken en Koninkrijksrelaties;Manager S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,278;101,357;112,404
135;Binnenlandse Zaken en Koninkrijksrelaties;Manager S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;14,834;79,68;90,458
136;Binnenlandse Zaken en Koninkrijksrelaties;Manager S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;62,194;111,901;117,096
137;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Administratie schaal 04;6,793;4,792;6,348;5,348;6,32;7,376;7,584;7,584;8,251;8,251;14,834;20,667;16,472;15,472;17,25;18,209;7,931;7,931;7,042;7,598;7,815;14,648;13,759;13,592;10,592
138;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Administratie schaal 05;13,925;12,925;12,925;12,925;8,425;7,425;6,425;7,425;6,425;7,992;15,076;15,132;14,909;15,909;16,909;16,798;17,215;13,389;12,389;12,389;13,277;14,834;13,39;13,695;13,278
139;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Administratie schaal 06;33,697;32,891;30,242;31,075;31,3;31,3;30,652;39,247;49,036;61,347;71,861;70,206;87,458;88,901;83,979;83,89;80,224;77,335;70,723;66,284;62,206;61,65;61,317;65,029;58,473
140;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Administratie schaal 07;143,154;141,931;140,383;140,384;140,912;134,922;126,602;128,463;131,38;133,701;148,313;156,274;172,08;171,413;174,606;169,814;149,168;149,514;166,504;176,059;176,254;178,432;189,466;189,007;165,767
141;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Administratie schaal 08;197,404;196,601;190,809;189,92;195,326;192,647;194,431;196,912;203,862;200,025;207,697;227,765;233,204;229,928;235,721;235,541;240,696;240,917;234,195;232,528;229,018;221,603;217,281;218,135;224,592
142;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Advisering schaal 08;1,584;1,584;1,584;1,584;1,584;1,584;0,667;0,667;0,667;0,667;0,667;0,667;1,667;1,667;1,667;1,89;3,112;3,112;3,112;3,112;3,112;3,112;3,112;3,112;3,278
143;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Advisering schaal 09;3,55;4,55;4,55;3,55;3,55;3,55;3,8;3,8;4,8;6,8;86,188;95,41;2;2,778;2;2,244;1,333;0,333;0,333;0,333;0,333;0,333;0,333;0,333;1,333
144;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Advisering schaal 10;80,362;79,529;80,418;78,64;78,862;80,418;81,513;82,096;81,046;91,391;162,253;167,42;38,122;39,205;34,872;31,928;26,262;17,651;15,651;13,873;12,873;12,873;13,012;14,402;16,054
145;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Advisering schaal 11;31,653;32,431;32,431;32,431;32,431;30,431;29,431;26,681;26,792;25,792;27,792;27,792;15,681;15,236;15,236;14,236;12,736;5,833;5,389;5,389;5,389;5,5;5,5;4,5;7,083
146;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Behandelen en Ontwikkelen S08;69,889;70,017;71,128;68,889;79,056;80,056;78,611;79,055;84,345;93,623;185,984;189,846;32,678;31,233;21,511;20,622;21,622;17,844;19,844;19,844;19,51;19,51;20,399;21,399;1,778
147;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Behandelen en Ontwikkelen S09;84,083;85,194;83,194;83,805;82,805;81,805;81,172;82,061;77,894;80,938;99,589;99,299;39,278;41,501;41,334;43,167;42,945;27,25;27,361;27,305;27,305;27,305;25,583;25,583;44,105
148;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Behandelen en Ontwikkelen S10;31,209;31,264;31,264;33,264;32,264;33,264;34,042;34,792;37,875;40,775;52,886;46,475;27,32;27,541;20,347;20,486;20,486;20,694;20,694;20,805;22,61;22,721;23,554;23,36;20,272
149;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Behandelen en Ontwikkelen S11;21,001;22,084;25,972;27,166;27,944;27,055;32,111;32,111;35,111;37;38,056;37,056;34,14;30,084;19,14;17,223;17,112;14,195;15,195;15,195;16,278;17,278;17,334;16,334;5
150;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Beveiliging schaal 03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,279;70,167;72,167;70,167;68,278;63,5;62,389;52,514;49,764;51,403;11,889;10,889
151;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Beveiliging schaal 04;19;24;25;24;25;25;24,111;35,111;35,111;33;67,361;72,361;76,361;79,361;86,584;75,751;90,585;90,78;48,918;43,696;41,585;36,585;37,585;59,015;45,792
152;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Beveiliging schaal 05;48,056;46,056;46,056;47,056;48,056;50,056;58,723;68,723;79,723;83,723;85,723;92,723;98,39;100,279;104,168;118,39;130,057;126,946;165,636;169,636;166,969;191,969;190,858;200,637;207,471
153;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Beveiliging schaal 06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;NA;10;11,667;12,667;11,667;10,667
154;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Communicatie schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,834;1,834;1,834;2,834;2,834;2,056;2,056;2,056;2,056;2,056;2,056;2,056
155;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Communicatie schaal 08;2,667;2,889;2,889;2,889;2,778;2,778;3,527;3,527;3,527;3,777;3,777;3,777;5,583;6,25;5,417;6,361;4,5;4,5;2,667;2,667;2,667;2,667;2,667;1,778;1,778
156;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S03;9,964;10,964;10,514;10,514;13,146;13,146;23,368;43,229;52,444;69,111;75,25;76,028;76,287;15,564;15,62;15,62;16,62;15,62;17,309;10,426;19,087;17,454;17,454;4,5;3,5
157;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S04;68,666;69,666;68,666;72,388;73,988;73,282;71,393;71,393;71,393;71,393;69,087;70,282;69,282;67,324;64,324;63,324;65,324;65,435;63,601;63,254;63,115;61,406;59,795;70,893;68,93
158;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S05;25,058;24,002;25,058;25,058;21,002;19,946;21,568;19,512;6,178;6,178;9,151;9,151;9,123;9,123;9,123;8,123;8,151;8,484;6,973;7,973;6,445;6,445;3,889;3,889;3,889
159;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S06;16,495;16,495;14,69;14,69;16,69;13,69;13,69;12,69;8,541;8,541;8,541;9,485;9,485;9,485;6,485;5,485;5,485;4,485;4,43;3,763;3,763;3,763;3,124;3,124;5,124
160;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S07;80,091;79,342;78,536;81,119;87,733;88,608;87,775;87,286;73,316;70,036;70,869;79,161;78,994;80,994;78,958;77,958;76,766;75,516;79,549;81,91;79,632;82,992;87,075;92,019;90,963
161;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Facilitair Management S08;23,411;23,161;23,161;23,161;22,272;21,272;20,272;20,272;4,361;4,361;5,361;8,611;7,611;6,611;7,403;8,403;9,403;9,403;10,403;9,403;11,459;12,459;10,348;10,348;10,348
162;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker ICT/Techniek/Inf.beh./DIV S05;82,338;86,291;85,368;85,368;92,291;89,991;88,258;87,258;84,258;84,258;88,258;83,174;81,143;79,36;78,36;79,36;78,066;76,511;77,011;74,378;73,466;75,555;72,444;69,18;72,025
163;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker ICT/Techniek/Inf.beh./DIV S06;89,088;88,837;87,037;82,148;83,287;81,576;77,465;68,832;70,721;69,721;67,096;66,596;67,596;67,04;69,534;78,534;79,284;88,36;86,804;90,451;83,562;89,868;89,499;87,071;84,744
164;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker ICT/Techniek/Inf.beh./DIV S07;24,806;20,917;21,717;21,717;26,995;26,967;27,05;31,3;31,3;28,411;27,411;28,411;29,411;31,467;30,356;29,661;32,772;42,772;49,445;50,778;60,39;63,223;69,987;68,626;39,82
165;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker ICT/Techniek/Inf.beh./DIV S08;123,459;131,375;132,733;138,511;155,343;159,121;160,099;166,894;163,699;163,811;164,811;165,561;164,752;167,285;170,895;179,173;177,173;198,46;205,343;214,593;210,649;206,549;213,438;208,493;215,217
166;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Vastgoed en Infrastruct. S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,207;64,318;63,497;63,497;64,339;25,092;26,148;23,62;24,509;26,065;25,287;24,676;27,884
167;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Vastgoed en Infrastruct. S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;183,04;182,802;197,692;207,526;205,794;169,675;169,208;174,681;176,154;177,515;186,671;192,99;200,324
168;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Vervoer schaal 03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,278;20,086;36,088;36,088;37,116;45,199;42,282;42,282;40,504;39,476;41,476;41,865;40,087;40,226;37,309
169;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Vervoer schaal 04;58,616;58,616;62,617;73,673;90,617;91,617;92,617;95,673;95,783;99,005;99,005;102,173;104,537;110,76;120,928;119,984;116,567;115,623;117,735;119,178;122,317;121,373;123,541;123,541;121,541
170;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Vervoer schaal 05;NA;NA;NA;NA;NA;NA;NA;1,056;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA
171;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Verwerken en Behandelen S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,667;0,667
172;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Verwerken en Behandelen S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,056;10,668;12,724;13,613;13,057;13,057;13,057;12,057;13,113;14,169
173;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Verwerken en Behandelen S06;10,67;10,67;10,67;10,67;9,67;9,67;9,336;9,336;11,236;11,236;11,459;12,459;12,459;11,459;13,059;12,948;15,134;13,724;15,613;15,668;14,112;13,223;13,974;12,974;14,14
174;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Verwerken en Behandelen S07;29,447;29,447;28,947;27,447;27,847;29,847;31,847;32,847;33,026;34,026;68,846;68,901;8,971;8,971;8,971;9,248;8,581;2,444;1,444;1,444;2,055;2,055;2,055;3,055;2,444
175;Binnenlandse Zaken en Koninkrijksrelaties;Medewerker Verwerken en Behandelen S08;33,405;32,516;33,183;29,35;29,35;29,35;28,85;30,05;31,883;34,883;33,383;34,383;14,066;12,316;12,027;11,055;10,889;1;1;1;1;3;3;3;3
176;Binnenlandse Zaken en Koninkrijksrelaties;Middenmanager schaal 12;21,86;21,86;21,86;21,86;19,86;20,082;20,082;20,082;20,832;21,832;20,832;15,86;7,694;7,694;7,694;7,694;7,861;8,861;8,861;8,861;8,861;7,75;7,75;NA;NA
177;Binnenlandse Zaken en Koninkrijksrelaties;Middenmanager schaal 13;52,132;53,188;53,022;55,078;58,551;54,551;54,55;60,522;65,855;66,744;74,763;80,763;86,467;87,578;93,578;92,578;89,883;87,633;91,799;87,966;89,133;90,286;81,897;3;NA
178;Binnenlandse Zaken en Koninkrijksrelaties;Middenmanager schaal 14;73,162;70,384;66,967;70,756;77,095;79,25;78,995;75,989;73,895;74,095;82,728;77,84;87,439;88,495;88,051;90,479;91,78;94,002;94,68;96,68;91,624;94,291;79,668;16,944;NA
179;Binnenlandse Zaken en Koninkrijksrelaties;Middenmanager schaal 15;77,787;78,787;75,648;73,592;70,147;70,472;74,085;74,223;74,822;77,228;77,555;79,472;86,528;96,985;103,097;104,097;102,191;104,191;102,08;101,08;114,969;115,79;57,763;6;NA
180;Binnenlandse Zaken en Koninkrijksrelaties;Middenmanager schaal 16;1;2;2;2;3,056;3,056;4,056;4,056;5,056;3;3;3;4,944;4,944;4,944;8,166;7,166;7,166;7,166;7,055;7,055;7,055;4,055;NA;NA
181;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33,668;34,668
182;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,168;27,168
183;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,639;10,889
184;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44,8;50,189
185;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;49,166;54,221
186;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 07;23,112;23,112;23,112;22,112;23,112;25,112;24,112;28,112;30,112;36,112;39,334;43,334;45,279;46,335;48,39;46,39;41,112;42,112;42,001;42,001;32,668;31,668;33,668;NA;NA
187;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 08;3,222;3,222;3,222;3,222;3,222;3,222;4,222;4,222;3;3;4,5;4,5;3,5;7,5;9,5;16,556;23,03;22,974;23,974;23,974;28,64;27,64;27,168;NA;NA
188;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 09;1;1;NA;NA;NA;NA;1;1;2;1;1;1;1;1;1;1;2;2;2;1,889;8,889;8,889;8,639;NA;NA
189;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 10;53,699;53,588;54,588;54,588;58,699;58,588;57,533;59,172;59,889;61,834;66,503;67,822;45,222;45,25;44,361;45,361;46,25;48,25;47,389;47,389;50,278;48,828;49,689;NA;NA
190;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 11;11,556;10,556;8,556;8,556;9,5;8,5;8,5;10,5;10,5;15,611;30,722;31,889;43,838;41,838;43,922;45,783;46,786;46,786;47,786;48,648;45,287;47,398;44,342;NA;NA
191;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 12;20,167;21,167;21,167;21,222;33,167;34,167;32,167;35,167;33,167;35,111;49,333;49,278;55,057;60,113;59,224;56,113;64,655;68,71;68,71;69,654;72,779;70,723;69,612;1,056;NA
192;Binnenlandse Zaken en Koninkrijksrelaties;Operationeel Manager schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,389;9,223;10,223;10,223;13,223;16,223;15,223;16,223;16,112;16,168;16,168;NA;NA
193;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmadirecteur S16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,111;19,111;20,167;19,056
194;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmadirecteur S17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2
195;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmadirecteur schaal 15;1,9;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
196;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmadirecteur schaal 16;10,067;11,067;10,789;9,9;9,9;8,789;10,983;11,872;11,039;11,733;12,733;13,733;13,733;11,778;13,778;14,722;15,778;16,778;16,778;15;18;17;NA;NA;NA
197;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmadirecteur schaal 17;1,111;1,111;2,111;2,111;3,111;3,111;3,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA
198;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;53,794;56,794;118,723
199;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;116,742;119,742;120,689
200;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101,565;106,62;113,298
201;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,028;69,028;71,895
202;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;57,5;58,945;60,834;60,833;NA
203;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager schaal 13;42,372;42,428;42,539;41,539;43,65;42,761;42,761;41,122;38,844;41,789;44,483;46,343;50,705;49,719;49,775;58,331;59,943;76,865;78,754;83,448;86,892;85,77;NA;NA;NA
204;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager schaal 14;56,733;61,733;62,567;60,834;56,056;55,845;58,901;59,901;62,907;63,796;67,404;70,545;73,334;75,389;82,167;84,166;86,53;88,475;88,475;91,503;97,19;101,037;NA;NA;NA
205;Binnenlandse Zaken en Koninkrijksrelaties;Project-/Programmamanager schaal 15;32,923;32,49;31,434;31,434;31,99;33,867;43,134;41,134;43,757;42,701;44,701;47,757;52,868;51,868;50,968;52,968;57,246;57,19;57,129;55,879;56,139;60,917;NA;NA;NA
206;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;10
207;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,398;14,954;21,898;54,828
208;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96,986;96,403;103,487
209;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;10;9;8;NA
210;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,055;37,139;39,939;32,772;NA
211;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider schaal 11;36,874;35,874;34,207;31,429;34,373;35,373;33,773;33,773;34,484;29,734;46,067;49,956;51,734;62,373;70,151;76,262;72,234;78,746;82,802;84,857;87,507;85,874;1;NA;NA
212;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider schaal 12;46,991;48,547;50,436;49,408;56,791;54,68;51,986;50,986;51,241;51,046;63,435;66,075;68,185;66,172;66,172;71,505;83,971;44,611;44,611;41,055;46,289;50,96;NA;NA;NA
213;Binnenlandse Zaken en Koninkrijksrelaties;Projectleider schaal 13;35,065;35,065;33,065;32,954;31,009;29,509;29,147;31,147;33,064;34,008;33,008;34,147;33,514;37,514;35,07;33,681;33,561;30,861;28,861;30,75;29,75;25,861;NA;NA;NA
214;Binnenlandse Zaken en Koninkrijksrelaties;Senior Adviseur Bedrijfsvoering schaal11;80,02;83,076;84,609;89,914;101,992;101,468;106,586;109,669;109,753;114,698;117,619;121,702;106,563;110,535;111,591;111,646;118,057;120,279;120,53;124,141;131,919;128,03;135,892;145,067;168,363
215;Binnenlandse Zaken en Koninkrijksrelaties;Senior Adviseur Bedrijfsvoering schaal12;278,53;279,668;279,221;279,871;314,744;315,99;321,435;330,136;330,893;340,994;350,289;343,688;349,984;366,318;384,502;399,392;405,576;421,378;434,877;435,145;435,57;440,566;447,262;457,887;460,58
216;Binnenlandse Zaken en Koninkrijksrelaties;Senior Adviseur Bedrijfsvoering schaal13;54,814;59,647;54,813;54,813;58,396;60,951;60,951;60,451;59,134;61,19;63,412;68,889;65,311;64,477;68,173;65,062;67,034;66,978;67,006;67,895;74,506;80,923;78,823;82,559;92,573
217;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Behandelen en Ontwikk. S11;26,807;25,807;26,807;30,696;28,863;30,752;31,752;31,752;31,807;31,696;33,307;28,363;27,252;24,14;25,029;28,029;29,723;24,583;25,527;25,527;25,583;24,583;21,805;21,805;22,001
218;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Behandelen en Ontwikk. S12;36,943;36,832;38,832;37,832;38,958;36,958;36,958;39,791;38,736;40,292;45,236;41,569;46,625;49,736;44,083;44,931;48,722;45,249;46,249;48,805;47,11;46,054;43,848;45,877;38,6
219;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Behandelen en Ontwikk. S13;14,945;14,945;15,612;16,612;15,612;16,612;18,612;18,612;20,556;24,556;26,889;26,889;25,056;27,667;17,689;18,689;19,522;21,411;22,411;22,411;23,411;24,411;26,411;26,411;25,188
220;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Informatievoorziening S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,944;2,944;2,944;2,889;2,889;2,889;2,889;4,778;4,778;3,778;6,778;6,778;15,667
221;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Informatievoorziening S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;7,112;7,667;11,778;12,778;12,778;11,778;12;11;9,111;14,5;14,5
222;Binnenlandse Zaken en Koninkrijksrelaties;Senior Medew. Informatievoorziening S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;5,889;5,889;15,722;14,722;38,166;41,055;41,055;40,222;39,778;41,667;45,222;46,222;51,973
